ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
1013016,40-64,female,majority,20-29y,university,upper class,0.691804116066296,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,5,0,3,0.0
1013017,40-64,female,minority,20-29y,none,working class,0.5132264261174132,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,3,1,0,0.0
1013018,26-39,female,minority,10-19y,high school,middle class,0.5427465557937065,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,2,0.0
1013019,26-39,female,majority,10-19y,high school,middle class,0.6224981567486522,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,4,0,0,0.0
1013020,40-64,female,majority,0-9y,high school,upper class,,1.0,after 2015,1.0,0.0,10238,9000.0,sports car,0,0,0,0.0
1013021,26-39,male,majority,10-19y,university,upper class,0.5623789491946402,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0.0
1013022,40-64,female,majority,20-29y,high school,middle class,0.5022323646349527,0.0,after 2015,1.0,0.0,10238,14000.0,sedan,3,0,1,0.0
1013023,26-39,female,majority,10-19y,high school,middle class,0.5489404732038043,1.0,before 2015,0.0,0.0,10238,8000.0,sedan,0,0,2,0.0
1013024,40-64,female,majority,20-29y,university,upper class,0.7352136910678176,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,4,1,0,0.0
1013025,65+,female,majority,30y+,university,upper class,0.5798293817325811,1.0,before 2015,1.0,1.0,10238,,sedan,5,2,2,0.0
1013026,40-64,male,majority,20-29y,university,upper class,0.6440646725099302,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,0.0
1013027,65+,male,majority,30y+,university,upper class,0.711495381292878,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,0,2,0.0
1013028,65+,female,majority,30y+,university,upper class,0.7029430266405787,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,1,1,2,0.0
1013029,16-25,female,majority,0-9y,high school,poverty,0.473034898641956,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
1013030,16-25,female,majority,0-9y,none,poverty,0.45788581746877693,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
1013031,16-25,female,majority,0-9y,university,working class,0.34147870633364125,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,0,0,0,0.0
1013032,40-64,male,majority,20-29y,high school,middle class,0.48033435123548035,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,4,1,4,0.0
1013033,65+,male,minority,30y+,high school,upper class,0.6122727475427775,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,0,0.0
1013034,26-39,male,majority,10-19y,high school,poverty,0.3363473102942231,1.0,after 2015,0.0,0.0,10238,5000.0,sedan,3,0,2,0.0
1013035,65+,female,majority,10-19y,university,upper class,0.4224422030394314,0.0,after 2015,1.0,1.0,32765,13000.0,sedan,0,1,1,0.0
1013036,26-39,female,majority,10-19y,high school,upper class,0.6708931857642931,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,6,0,2,0.0
1013037,40-64,male,majority,10-19y,none,upper class,0.5777730913210155,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0.0
1013038,65+,female,majority,30y+,university,upper class,0.5280513764565011,1.0,before 2015,1.0,1.0,92101,,sedan,3,0,3,0.0
1013039,26-39,female,majority,0-9y,university,upper class,0.631262156307933,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
1013040,65+,male,minority,30y+,none,upper class,0.6270316782613506,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,4,1,2,0.0
1013041,40-64,female,majority,20-29y,high school,middle class,0.645298025631631,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,2,0.0
1013042,40-64,male,majority,20-29y,none,middle class,0.5940162078082329,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1013043,40-64,male,minority,20-29y,high school,upper class,0.7076834204921992,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,7,0,3,0.0
1013044,26-39,male,majority,10-19y,university,upper class,0.4758701515577615,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0.0
1013045,40-64,female,majority,0-9y,university,upper class,0.4821470253029551,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
1013046,40-64,male,majority,20-29y,university,upper class,,0.0,after 2015,0.0,0.0,10238,9000.0,sedan,10,2,0,0.0
1013047,40-64,male,majority,20-29y,university,upper class,0.5141328948266308,0.0,before 2015,1.0,1.0,32765,14000.0,sedan,0,0,0,0.0
1013048,26-39,female,majority,10-19y,high school,middle class,0.47520443533113305,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,2,0,2,0.0
1013049,40-64,female,majority,20-29y,university,upper class,0.8760567803986004,1.0,before 2015,0.0,0.0,10238,7000.0,sedan,1,0,1,0.0
1013050,16-25,female,majority,0-9y,high school,poverty,0.22126449187612576,0.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0
1013051,40-64,male,majority,20-29y,high school,upper class,0.6574997116813323,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,3,0,0,0.0
1013052,26-39,female,majority,0-9y,none,poverty,0.3940659538420367,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
1013053,26-39,male,majority,10-19y,high school,middle class,0.4307118141111911,1.0,after 2015,1.0,1.0,10238,,sedan,4,1,3,0.0
1013054,26-39,female,minority,0-9y,high school,middle class,0.5221745664874857,0.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1013055,40-64,male,minority,10-19y,high school,upper class,0.6822944430493646,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,3,0.0
1013056,40-64,male,majority,0-9y,university,middle class,0.5726758728862927,0.0,before 2015,0.0,0.0,10238,,sports car,0,0,0,0.0
1013057,16-25,female,majority,0-9y,none,poverty,0.5426102157377796,0.0,before 2015,0.0,0.0,10238,9000.0,sedan,0,0,0,0.0
1013058,40-64,female,majority,10-19y,high school,middle class,0.654687911966811,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,2,0,0.0
1013059,40-64,female,majority,10-19y,university,upper class,0.6510495851135183,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,1,0,2,0.0
1013060,40-64,female,majority,20-29y,high school,middle class,0.4768909845540525,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,2,0.0
1013061,65+,male,majority,30y+,high school,upper class,0.558904006655617,1.0,after 2015,1.0,1.0,32765,13000.0,sedan,0,0,0,0.0
1013062,26-39,female,majority,10-19y,none,poverty,0.3894460088587136,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,0,0.0
1013063,65+,male,majority,30y+,university,upper class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,5,1,8,0.0
1013064,16-25,female,majority,0-9y,high school,poverty,0.4398717216358832,1.0,after 2015,1.0,1.0,10238,16000.0,sedan,0,0,0,0.0
1013065,40-64,male,majority,20-29y,university,poverty,0.4506973647359795,1.0,before 2015,1.0,1.0,32765,15000.0,sedan,0,0,1,0.0
1013066,16-25,male,majority,0-9y,university,upper class,0.6477591641114103,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1013067,40-64,male,majority,10-19y,university,upper class,0.4787357563296229,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,2,3,1,0.0
1013068,26-39,female,majority,10-19y,none,working class,0.5324419582183262,1.0,after 2015,1.0,1.0,92101,13000.0,sedan,2,0,1,0.0
1013069,40-64,female,majority,0-9y,university,middle class,0.5760160277805169,0.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1013070,26-39,male,majority,10-19y,high school,middle class,0.6682347157303111,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,0.0
1013071,40-64,male,majority,20-29y,high school,middle class,0.4240670092990759,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,4,0.0
1013072,40-64,female,majority,0-9y,high school,working class,0.49507300891471634,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
1013073,65+,male,majority,30y+,university,upper class,0.5414178649852872,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,4,0.0
1013074,40-64,female,majority,20-29y,high school,working class,0.4058619230001082,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,2,2,0.0
1013075,16-25,female,majority,0-9y,none,poverty,0.3750139073596518,0.0,before 2015,0.0,0.0,10238,9000.0,sedan,0,0,0,0.0
1013076,26-39,female,minority,10-19y,none,poverty,,1.0,before 2015,0.0,1.0,10238,12000.0,sports car,4,0,1,0.0
1013077,65+,male,majority,30y+,university,upper class,0.4498974294805199,1.0,after 2015,0.0,1.0,32765,,sedan,2,1,5,0.0
1013078,26-39,male,majority,10-19y,university,working class,0.4964271364163282,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,2,0.0
1013079,65+,female,majority,10-19y,high school,upper class,0.5877004377076714,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,2,0,1,0.0
1013080,26-39,male,majority,10-19y,university,middle class,0.6011045447846454,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,1,0,0,0.0
1013081,40-64,male,majority,0-9y,university,upper class,0.7154193443679575,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,0.0
1013082,40-64,male,majority,20-29y,university,upper class,0.6985037059077102,0.0,before 2015,0.0,1.0,92101,8000.0,sedan,1,0,2,0.0
1013083,40-64,male,majority,20-29y,high school,upper class,0.6485449202016609,0.0,before 2015,0.0,1.0,10238,,sedan,2,0,5,0.0
1013084,40-64,female,majority,20-29y,high school,working class,0.546693970624699,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,2,0.0
1013085,65+,male,majority,30y+,university,upper class,0.6181474644962017,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,6,4,0,0.0
1013086,65+,female,majority,30y+,university,upper class,0.7271588728489138,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,1,5,0.0
1013087,40-64,male,majority,20-29y,university,middle class,0.5804924311546692,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,4,1,2,0.0
1013088,65+,male,majority,20-29y,none,working class,0.42588199417565575,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,1,0,3,0.0
1013089,65+,female,majority,0-9y,high school,upper class,0.5571148048050832,1.0,before 2015,0.0,1.0,10238,15000.0,sports car,0,0,0,0.0
1013090,40-64,female,majority,10-19y,high school,middle class,0.5352372600556278,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,1,0.0
1013091,40-64,female,majority,20-29y,university,upper class,0.6563106421671469,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,2,0,5,0.0
1013092,26-39,female,majority,10-19y,none,poverty,0.3687608591366029,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
1013093,16-25,female,majority,0-9y,university,middle class,0.39720763667652925,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,0.0
1013094,26-39,male,majority,10-19y,none,poverty,0.20014458401938073,1.0,after 2015,0.0,0.0,10238,10000.0,sedan,7,0,1,0.0
1013095,26-39,female,majority,10-19y,none,working class,0.3669837951002823,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,2,0,1,0.0
1013096,40-64,male,majority,20-29y,none,middle class,0.6561814970703547,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,4,0.0
1013097,40-64,female,majority,20-29y,high school,upper class,0.7015537367893457,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,2,0.0
1013098,26-39,female,majority,10-19y,high school,working class,0.3835237691262895,0.0,before 2015,0.0,0.0,10238,,sedan,1,0,2,0.0
1013099,26-39,male,majority,10-19y,university,upper class,0.5536507223249801,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,1,1,4,0.0
1013100,65+,female,majority,30y+,high school,upper class,0.5688183842385446,1.0,before 2015,1.0,1.0,10238,,sedan,19,0,2,0.0
1013101,16-25,male,majority,0-9y,university,working class,0.425239026717265,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
1013102,26-39,female,majority,10-19y,university,upper class,0.8299519895382862,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,1,0.0
1013103,26-39,female,majority,10-19y,high school,upper class,0.6437177571293851,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,2,0.0
1013104,40-64,female,minority,10-19y,none,middle class,0.39490854829611266,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,2,0,1,0.0
1013105,40-64,male,majority,10-19y,high school,upper class,0.5769650489048355,1.0,after 2015,1.0,1.0,32765,12000.0,sedan,1,0,0,0.0
1013106,40-64,male,majority,20-29y,university,upper class,0.4925660072939244,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,8,0,2,0.0
1013107,16-25,male,minority,0-9y,high school,poverty,0.12309338138577283,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,0.0
1013108,40-64,female,majority,20-29y,none,middle class,0.4071529451664235,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,4,0.0
1013109,40-64,female,majority,20-29y,university,upper class,0.6559319155657597,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,5,0,1,0.0
1013110,40-64,female,majority,20-29y,university,working class,0.4700339551150577,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,3,0,6,0.0
1013111,40-64,female,majority,10-19y,none,upper class,0.5254685141371177,1.0,after 2015,0.0,1.0,32765,14000.0,sedan,1,0,0,0.0
1013112,26-39,male,majority,10-19y,university,middle class,0.3967299511858217,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,3,0.0
1013113,65+,male,majority,0-9y,high school,upper class,0.5677206124873434,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
1013114,26-39,male,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,0.0
1013115,26-39,female,majority,0-9y,university,upper class,0.5190053148840613,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
1013116,26-39,female,majority,10-19y,high school,working class,0.3569389429839888,0.0,after 2015,0.0,1.0,10238,10000.0,sedan,1,0,2,0.0
1013117,65+,male,majority,30y+,university,upper class,0.69314772300725,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,5,0,1,0.0
1013118,40-64,female,majority,20-29y,high school,working class,0.5628211070931946,0.0,before 2015,0.0,1.0,32765,16000.0,sedan,2,0,2,0.0
1013119,26-39,female,minority,10-19y,university,upper class,0.7334824141845896,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,0,0.0
1013120,40-64,male,majority,20-29y,high school,upper class,0.3764338579261887,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,0,2,0.0
1013121,40-64,female,majority,20-29y,high school,upper class,0.6996111720207825,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,4,0,7,0.0
1013122,26-39,male,majority,10-19y,university,middle class,0.3946446168872305,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,0.0
1013123,40-64,female,majority,0-9y,university,middle class,0.5286735268774369,1.0,after 2015,1.0,1.0,10238,9000.0,sports car,0,0,0,0.0
1013124,26-39,female,majority,10-19y,university,upper class,0.5802782923304785,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,1,0,2,0.0
1013125,65+,male,minority,30y+,high school,upper class,0.4460914227837649,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,5,0,1,0.0
1013126,40-64,male,majority,20-29y,university,middle class,0.3947387061451459,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,2,2,0.0
1013127,40-64,male,majority,20-29y,high school,middle class,0.506484900390063,0.0,before 2015,0.0,0.0,10238,10000.0,sports car,6,1,1,0.0
1013128,40-64,male,majority,20-29y,high school,middle class,0.6095182300624746,1.0,after 2015,0.0,1.0,10238,6000.0,sedan,3,1,1,0.0
1013129,40-64,female,majority,10-19y,high school,upper class,0.7007000699799399,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0.0
1013130,26-39,female,majority,10-19y,high school,working class,0.40886358123132527,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,0,0.0
1013131,40-64,male,majority,20-29y,high school,poverty,0.20775188171716527,1.0,after 2015,0.0,0.0,10238,18000.0,sedan,1,0,1,0.0
1013132,26-39,male,majority,10-19y,university,upper class,0.5944200120874874,1.0,after 2015,1.0,0.0,10238,14000.0,sedan,0,1,2,0.0
1013133,40-64,female,majority,10-19y,high school,upper class,0.6536694483267641,1.0,after 2015,1.0,1.0,10238,7000.0,sports car,2,0,4,0.0
1013134,26-39,male,majority,0-9y,university,upper class,0.5330377265120231,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
1013135,26-39,female,majority,10-19y,high school,working class,,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,1,0.0
1013136,65+,female,majority,0-9y,university,upper class,0.7663241777645287,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
1013137,26-39,male,majority,0-9y,high school,upper class,0.6649231536524793,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,0,0,0,0.0
1013138,40-64,female,majority,20-29y,high school,upper class,0.4807761136210813,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,1,4,0.0
1013139,40-64,female,majority,20-29y,high school,middle class,0.598816086831213,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,1,0.0
1013140,40-64,male,majority,10-19y,university,upper class,0.5426625114335285,1.0,after 2015,1.0,1.0,10238,,sedan,0,1,3,0.0
1013141,65+,male,majority,30y+,university,upper class,0.6338261586976156,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,2,5,0.0
1013142,40-64,male,majority,0-9y,university,upper class,0.7749617213669903,1.0,before 2015,0.0,1.0,10238,7000.0,sedan,0,0,0,0.0
1013143,65+,female,majority,30y+,university,upper class,,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,4,1,6,0.0
1013144,40-64,male,majority,0-9y,none,middle class,0.6137026695338065,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
1013145,65+,female,majority,30y+,high school,middle class,0.6293192956267152,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,5,1,4,0.0
1013146,26-39,male,majority,10-19y,university,middle class,0.5300960362401688,0.0,before 2015,1.0,1.0,32765,12000.0,sedan,2,0,4,0.0
1013147,26-39,female,majority,10-19y,university,middle class,0.4976136444539343,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
1013148,40-64,male,majority,20-29y,university,upper class,0.6178989557424658,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,1,0.0
1013149,40-64,female,majority,20-29y,university,upper class,0.699114319055483,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,0,1,0.0
1013150,26-39,male,majority,10-19y,high school,working class,0.4672063024462629,0.0,after 2015,0.0,1.0,32765,10000.0,sedan,1,0,1,0.0
1013151,65+,female,majority,30y+,none,working class,0.5450215448909668,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,3,0,2,0.0
1013152,40-64,female,majority,0-9y,university,upper class,0.4952024386444151,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1013153,65+,female,majority,20-29y,university,upper class,0.7236541641828095,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,7,0.0
1013154,26-39,female,majority,10-19y,none,poverty,,0.0,before 2015,0.0,0.0,10238,,sedan,4,0,2,0.0
1013155,65+,female,majority,30y+,university,upper class,0.5210087933688109,1.0,after 2015,1.0,0.0,32765,15000.0,sedan,4,0,2,0.0
1013156,26-39,male,majority,10-19y,university,upper class,0.5815464409536406,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,1,0,2,0.0
1013157,40-64,female,majority,0-9y,none,middle class,0.5552390293973124,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,0,0,0,0.0
1013158,40-64,male,majority,0-9y,high school,working class,0.5035455599540724,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
1013159,16-25,male,majority,0-9y,university,middle class,0.40563549558621487,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1013160,40-64,female,majority,20-29y,university,middle class,0.5274638843128603,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,3,1,3,0.0
1013161,26-39,female,majority,10-19y,high school,upper class,0.667110426945372,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,3,0,1,0.0
1013162,26-39,female,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,10238,,sedan,5,0,1,0.0
1013163,26-39,male,minority,10-19y,none,upper class,0.4683210438895619,1.0,before 2015,1.0,0.0,32765,13000.0,sedan,1,0,0,0.0
1013164,40-64,male,minority,20-29y,high school,working class,0.5292514811886099,1.0,before 2015,1.0,1.0,10238,9000.0,sports car,5,0,3,0.0
1013165,26-39,female,minority,0-9y,high school,working class,0.3946363879581641,1.0,before 2015,1.0,0.0,32765,,sedan,0,0,0,0.0
1013166,26-39,male,majority,10-19y,high school,poverty,0.4261824116116992,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,3,0,1,0.0
1013167,16-25,male,majority,0-9y,university,middle class,0.5403524825639795,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,0.0
1013168,65+,female,majority,20-29y,university,upper class,0.5060221301710621,1.0,before 2015,1.0,1.0,92101,10000.0,sedan,5,0,2,0.0
1013169,26-39,female,majority,10-19y,high school,working class,0.4361315560022973,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,2,0,0,0.0
1013170,26-39,female,majority,10-19y,high school,middle class,0.4632160884829668,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,4,0,0,0.0
1013171,26-39,female,majority,10-19y,university,upper class,0.6473725102503884,1.0,before 2015,1.0,1.0,10238,,sedan,0,1,1,0.0
1013172,65+,female,majority,30y+,high school,upper class,0.7898382539046805,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,1,2,0.0
1013173,26-39,female,majority,10-19y,high school,poverty,0.3917726677045929,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,2,0,0,0.0
1013174,65+,female,majority,30y+,university,upper class,0.695679795904209,1.0,after 2015,1.0,1.0,92101,11000.0,sedan,7,0,4,0.0
1013175,65+,male,minority,0-9y,none,upper class,0.5466138663381334,1.0,after 2015,1.0,1.0,10238,10000.0,sports car,0,0,0,0.0
1013176,26-39,male,majority,10-19y,none,middle class,0.41182778535923625,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,1,0.0
1013177,40-64,male,majority,20-29y,university,middle class,0.439504403022374,1.0,after 2015,0.0,0.0,10238,6000.0,sedan,4,0,0,0.0
1013178,65+,female,minority,30y+,university,upper class,0.5107961315011533,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,4,0,3,0.0
1013179,65+,male,majority,20-29y,university,upper class,0.5276730015573177,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,5,0,0,0.0
1013180,26-39,female,majority,10-19y,university,upper class,0.5393287718770633,0.0,before 2015,0.0,0.0,92101,9000.0,sedan,1,0,5,0.0
1013181,26-39,female,majority,10-19y,university,middle class,,0.0,after 2015,1.0,1.0,10238,12000.0,sports car,0,0,2,0.0
1013182,26-39,male,majority,10-19y,high school,middle class,0.5870965601997049,1.0,after 2015,0.0,0.0,10238,9000.0,sedan,5,0,0,0.0
1013183,26-39,female,minority,10-19y,none,middle class,0.3499217529533165,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,2,0.0
1013184,40-64,female,majority,10-19y,university,middle class,0.3950586908144809,0.0,after 2015,1.0,0.0,92101,14000.0,sedan,0,0,0,0.0
1013185,40-64,male,majority,20-29y,university,middle class,0.49949167448409326,1.0,after 2015,1.0,1.0,92101,15000.0,sedan,4,0,4,0.0
1013186,26-39,male,majority,10-19y,university,middle class,0.4299813137860456,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,5,0.0
1013187,26-39,female,majority,10-19y,university,working class,0.27694788170037193,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
1013188,26-39,male,majority,10-19y,high school,upper class,0.5509028492871435,1.0,after 2015,0.0,1.0,10238,17000.0,sedan,0,0,1,0.0
1013189,65+,female,majority,30y+,university,upper class,0.5775316332393023,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,5,1,1,0.0
1013190,65+,female,majority,30y+,university,upper class,0.7660439402546825,1.0,after 2015,1.0,1.0,32765,14000.0,sedan,3,1,1,0.0
1013191,40-64,male,majority,10-19y,high school,middle class,0.4317920007603933,1.0,after 2015,0.0,1.0,10238,12000.0,sports car,1,0,0,0.0
1013192,40-64,male,majority,20-29y,none,working class,0.24717930826571705,1.0,after 2015,1.0,0.0,10238,10000.0,sedan,5,1,2,0.0
1013193,26-39,male,majority,10-19y,high school,middle class,0.6423680422978413,1.0,after 2015,1.0,1.0,10238,16000.0,sedan,0,0,0,0.0
1013194,26-39,female,majority,10-19y,university,working class,0.4454065108742061,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,2,0.0
1013195,40-64,female,majority,20-29y,high school,working class,0.32699044674341216,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,2,2,0.0
1013196,40-64,male,majority,20-29y,none,middle class,0.5287055913465237,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,3,0,2,0.0
1013197,40-64,male,majority,10-19y,university,upper class,0.48838963087734033,1.0,after 2015,1.0,1.0,32765,12000.0,sedan,1,0,1,0.0
1013198,65+,male,majority,30y+,university,upper class,0.6299592881920905,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,1,2,0.0
1013199,65+,female,majority,30y+,high school,middle class,0.46096826805896474,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,7,0,3,0.0
1013200,26-39,male,majority,0-9y,university,upper class,0.5709272831120582,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1013201,40-64,female,majority,20-29y,high school,upper class,0.6358278620206775,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,1,0.0
1013202,40-64,female,majority,10-19y,none,working class,0.33123795813437046,0.0,before 2015,1.0,1.0,32765,16000.0,sedan,0,0,0,0.0
1013203,65+,female,majority,10-19y,high school,upper class,,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
1013204,40-64,female,majority,20-29y,university,upper class,0.695632615992261,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,2,0,4,0.0
1013205,40-64,female,minority,0-9y,university,upper class,0.5430490559336512,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
1013206,40-64,female,majority,20-29y,university,upper class,0.5405041221409906,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,2,0,2,0.0
1013207,40-64,female,minority,10-19y,high school,working class,0.5347689184413664,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,1,1,2,0.0
1013208,26-39,female,majority,10-19y,university,middle class,0.4364501876818057,0.0,before 2015,1.0,1.0,32765,,sports car,3,1,2,0.0
1013209,65+,female,majority,30y+,high school,middle class,0.42525187494882144,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,7,1,1,0.0
1013210,26-39,male,majority,10-19y,high school,working class,0.3835821997352547,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,4,1,0,0.0
