ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,DATA_ORIGIN
244241,26-39,female,majority,10-19y,high school,middle class,0.5985207718839584,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,1,0,1,0.0,real_source
457618,40-64,male,majority,10-19y,university,upper class,0.6113288178842612,1.0,before 2015,1.0,1.0,10238,,sedan,4,0,4,0.0,real_source
137496,40-64,female,majority,20-29y,high school,upper class,0.5440686984599911,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,3,0.0,real_source
171787,65+,male,majority,20-29y,university,upper class,0.5768973389326224,1.0,after 2015,1.0,1.0,21217,11000.0,sedan,4,1,0,1.0,real_source
945932,40-64,female,majority,20-29y,none,middle class,0.6211866592060428,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,0,0.0,real_source
271385,26-39,male,majority,10-19y,university,upper class,0.7222973127522446,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,2,0,2,0.0,real_source
969530,26-39,female,minority,0-9y,university,middle class,0.6674176964471904,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,0,0,0,1.0,real_source
331767,40-64,female,minority,20-29y,high school,middle class,,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,2,0,0,0.0,real_source
816498,26-39,female,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,92101,10000.0,sedan,1,0,0,0.0,real_source
418062,65+,female,majority,30y+,university,upper class,0.6824651070901286,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,2,0,5,0.0,real_source
661856,16-25,female,majority,0-9y,university,middle class,,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,real_source
257789,26-39,male,majority,0-9y,university,upper class,0.7196443625175253,1.0,after 2015,0.0,0.0,10238,,sedan,0,0,0,0.0,real_source
971942,26-39,male,majority,10-19y,high school,upper class,0.6479770463649296,1.0,after 2015,1.0,1.0,92101,11000.0,sedan,1,0,2,0.0,real_source
269425,40-64,male,majority,0-9y,university,upper class,0.626638095087831,1.0,after 2015,1.0,0.0,10238,,sedan,0,0,0,0.0,real_source
822658,16-25,male,majority,0-9y,high school,working class,0.5116263619778629,1.0,before 2015,0.0,0.0,92101,15000.0,sedan,0,0,0,1.0,real_source
801428,40-64,female,majority,0-9y,high school,upper class,0.5501689732279997,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0,real_source
687330,16-25,male,majority,0-9y,none,working class,,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0,real_source
472577,26-39,male,majority,10-19y,none,working class,0.4458537521945647,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,1,0,0,0.0,real_source
749180,40-64,female,majority,10-19y,university,upper class,0.6413439757795402,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0,real_source
434271,40-64,female,majority,20-29y,none,working class,,0.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,1,2,0.0,real_source
727827,16-25,female,majority,0-9y,university,working class,0.4451567199459931,0.0,before 2015,0.0,1.0,21217,10000.0,sedan,0,0,0,1.0,real_source
894602,40-64,male,majority,20-29y,university,upper class,0.5911474645962597,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,2,1,6,0.0,real_source
955804,40-64,female,majority,10-19y,university,upper class,0.6511049385549011,0.0,before 2015,1.0,1.0,10238,10000.0,sports car,1,0,1,0.0,real_source
163142,65+,male,majority,30y+,university,upper class,0.5571016855346206,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,9,0,3,0.0,real_source
430369,40-64,male,majority,20-29y,high school,working class,0.3837539233886431,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,2,0,6,1.0,real_source
103184,65+,female,minority,30y+,none,middle class,0.5075860135282544,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,7,0.0,real_source
687248,26-39,male,majority,0-9y,high school,working class,0.5028713305704363,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,0.0,real_source
189479,16-25,male,majority,0-9y,high school,working class,0.3780741998209805,0.0,before 2015,1.0,0.0,10238,12000.0,sports car,0,0,0,1.0,real_source
918883,26-39,female,majority,10-19y,high school,poverty,0.6173329268979808,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
438362,16-25,male,majority,0-9y,university,poverty,0.215443692063603,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
483085,65+,male,majority,0-9y,university,upper class,0.5624090225859201,1.0,before 2015,1.0,1.0,10238,11000.0,sports car,0,0,0,0.0,real_source
181687,40-64,male,minority,20-29y,high school,middle class,0.4548693853003646,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,1,3,0.0,real_source
619293,40-64,male,minority,20-29y,university,upper class,0.4641380241105987,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,2,5,0.0,real_source
373070,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,1.0,92101,9000.0,sedan,4,0,1,0.0,real_source
796102,16-25,female,majority,0-9y,high school,middle class,0.4638017334660947,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0,real_source
692007,16-25,male,majority,0-9y,university,middle class,0.3339164227907947,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0,real_source
741247,26-39,female,majority,10-19y,high school,middle class,0.6165924777058676,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,1,1,0.0,real_source
171918,40-64,male,majority,20-29y,university,upper class,0.5747705498222261,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,2,1,0.0,real_source
616386,16-25,male,minority,0-9y,none,poverty,0.2854385224065506,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,real_source
581027,40-64,female,majority,20-29y,high school,middle class,0.5010614346395708,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,4,1,0,0.0,real_source
101839,16-25,female,majority,0-9y,high school,working class,0.4315947194318469,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0,real_source
991191,16-25,male,majority,0-9y,high school,poverty,0.244800637971111,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0,real_source
295737,65+,female,majority,30y+,university,upper class,0.6260097035993797,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,2,0.0,real_source
998776,40-64,male,majority,0-9y,none,poverty,0.2787200789506119,0.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,0,0,0.0,real_source
290962,26-39,male,majority,0-9y,high school,middle class,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0,real_source
67741,16-25,male,majority,0-9y,high school,poverty,0.2991477099763047,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
914799,65+,male,majority,30y+,high school,upper class,0.7387876516708358,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,7,2,4,0.0,real_source
655686,26-39,female,majority,10-19y,high school,working class,0.4891458193447778,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,real_source
528944,40-64,male,majority,20-29y,university,upper class,0.7154070373943805,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,4,0,2,0.0,real_source
927765,26-39,female,majority,10-19y,none,poverty,0.4777488822974931,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0,real_source
202838,40-64,female,minority,20-29y,high school,upper class,0.5500124561034115,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,0,0.0,real_source
472762,40-64,female,majority,20-29y,none,poverty,,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,2,0.0,real_source
75361,65+,male,majority,30y+,high school,upper class,0.6587101106094441,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,1,0.0,real_source
977617,40-64,female,majority,20-29y,university,middle class,0.7005592185702892,1.0,after 2015,1.0,1.0,21217,12000.0,sedan,2,0,0,1.0,real_source
331884,65+,female,majority,20-29y,high school,upper class,0.6343871687986368,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,1,1.0,real_source
715735,40-64,male,majority,10-19y,high school,working class,0.1958165116504413,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,2,1.0,real_source
125970,65+,male,majority,30y+,university,upper class,0.7936940171873031,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,5,0.0,real_source
95244,26-39,male,majority,10-19y,high school,working class,0.6361092160766116,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,1,0,0,1.0,real_source
763955,16-25,female,majority,0-9y,none,poverty,,0.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0,real_source
531981,65+,female,majority,30y+,university,upper class,0.7060512035565447,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,2,2,0.0,real_source
855986,26-39,male,majority,10-19y,none,poverty,0.3617358619790349,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,4,0.0,real_source
105163,40-64,male,majority,20-29y,none,working class,,1.0,before 2015,1.0,1.0,32765,10000.0,sports car,5,0,1,0.0,real_source
94766,16-25,female,majority,0-9y,high school,working class,0.356589005878555,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0,real_source
782647,16-25,male,majority,0-9y,high school,working class,,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0.0,real_source
537205,26-39,female,majority,10-19y,none,poverty,0.2989742861548093,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0,real_source
948344,26-39,male,majority,10-19y,university,working class,,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,4,1,3,0.0,real_source
726139,65+,female,majority,30y+,university,upper class,0.7103579999924677,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,4,0.0,real_source
668589,16-25,male,majority,0-9y,university,working class,0.3309433924050565,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0,real_source
34516,26-39,male,majority,10-19y,none,poverty,0.2513881755026152,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0,real_source
321160,65+,female,majority,0-9y,university,upper class,0.5945664258743222,1.0,after 2015,0.0,1.0,10238,13000.0,sports car,0,0,0,0.0,real_source
537983,16-25,female,majority,0-9y,high school,working class,0.3985080736592945,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0,real_source
494066,26-39,male,majority,10-19y,high school,working class,0.3669961573638322,0.0,before 2015,1.0,0.0,10238,,sedan,1,0,4,1.0,real_source
255774,40-64,female,majority,20-29y,none,middle class,0.4101260599444145,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,1,2,0.0,real_source
747616,26-39,female,majority,10-19y,high school,working class,0.4301818574429716,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
527636,40-64,male,minority,20-29y,none,middle class,0.4035809619252694,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,7,0,1,1.0,real_source
20455,40-64,female,majority,10-19y,university,upper class,0.72851460888228,1.0,before 2015,1.0,1.0,32765,,sedan,1,0,0,0.0,real_source
567014,40-64,male,majority,20-29y,university,upper class,0.6811059027128888,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,5,2,3,0.0,real_source
110130,65+,female,majority,10-19y,high school,upper class,0.6571063914586049,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,real_source
629221,65+,male,majority,30y+,high school,upper class,0.7309096978663604,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,7,0,4,0.0,real_source
489949,65+,female,majority,10-19y,high school,upper class,0.692112519652541,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
270914,16-25,female,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,1.0,real_source
598852,26-39,male,majority,0-9y,high school,upper class,0.6139049982758503,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0,real_source
621643,40-64,male,majority,10-19y,high school,upper class,0.6206126651253843,1.0,before 2015,1.0,0.0,32765,10000.0,sedan,0,1,1,1.0,real_source
871231,40-64,female,majority,0-9y,high school,middle class,0.5632703768670823,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,real_source
195743,16-25,female,majority,0-9y,none,poverty,0.4633027803572463,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0,real_source
638512,16-25,female,majority,0-9y,none,poverty,0.3455421925452009,1.0,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,1.0,real_source
689147,40-64,female,majority,20-29y,none,upper class,0.7898273758743399,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,6,0,0,0.0,real_source
440095,40-64,male,majority,20-29y,high school,middle class,0.7159739637303552,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,3,0,4,0.0,real_source
332804,40-64,female,majority,0-9y,high school,upper class,0.6706734981138612,1.0,after 2015,1.0,1.0,10238,10000.0,sports car,0,0,0,0.0,real_source
954342,40-64,female,minority,0-9y,university,upper class,,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
809136,26-39,female,majority,10-19y,high school,working class,0.3824578961514226,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,5,0.0,real_source
645189,40-64,male,majority,20-29y,university,upper class,0.6868561188620521,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,4,1,2,0.0,real_source
230845,40-64,female,majority,20-29y,university,upper class,0.5870487075202626,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,0,1,0.0,real_source
414658,16-25,female,majority,0-9y,high school,middle class,0.5544708380887144,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1.0,real_source
599432,26-39,female,majority,10-19y,university,upper class,0.4775235133805459,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,1,0,1,0.0,real_source
509738,26-39,male,majority,0-9y,university,upper class,0.4562250485636365,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
179788,65+,male,majority,30y+,high school,upper class,0.4780573085955254,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,5,1,1,0.0,real_source
802092,40-64,male,majority,20-29y,none,working class,0.2464195848584321,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,2,1,3,0.0,real_source
744204,16-25,male,majority,0-9y,high school,poverty,0.2062917281037285,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0,real_source
773115,26-39,female,majority,0-9y,high school,upper class,0.5512923604855493,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0,real_source
647213,40-64,female,majority,20-29y,high school,upper class,0.7015504211745749,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,0,0.0,real_source
27276,40-64,female,majority,20-29y,high school,upper class,0.7256255924328835,1.0,after 2015,1.0,1.0,32765,5000.0,sedan,2,0,0,0.0,real_source
531131,40-64,female,majority,0-9y,university,upper class,0.6282435604247023,1.0,before 2015,0.0,1.0,92101,12000.0,sedan,0,0,0,1.0,real_source
939389,40-64,female,majority,20-29y,university,upper class,0.6421734254406013,1.0,after 2015,1.0,1.0,92101,10000.0,sedan,1,0,0,0.0,real_source
834282,26-39,male,majority,10-19y,high school,working class,0.4592380021150925,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,1.0,real_source
981793,40-64,male,minority,20-29y,university,upper class,0.7124790221331048,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,2,1,5,0.0,real_source
417941,16-25,female,majority,0-9y,none,poverty,0.3259890202984261,0.0,before 2015,0.0,0.0,10238,8000.0,sedan,0,0,0,1.0,real_source
858084,40-64,male,majority,20-29y,university,upper class,0.4403711776611202,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,5,0.0,real_source
460721,65+,male,majority,0-9y,university,upper class,0.5918399062712096,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
965356,65+,male,majority,30y+,high school,upper class,0.5320779726945177,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,1,2,0.0,real_source
815396,40-64,male,majority,20-29y,university,upper class,0.5924263144055677,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,6,1,7,0.0,real_source
752125,65+,male,majority,30y+,university,upper class,0.6885158887359731,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,7,0,5,0.0,real_source
625980,40-64,female,majority,20-29y,high school,middle class,0.6153652606482864,1.0,after 2015,0.0,0.0,21217,17000.0,sedan,0,0,0,1.0,real_source
151717,16-25,male,majority,0-9y,none,poverty,0.2473359219693926,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0,real_source
463625,40-64,female,majority,20-29y,none,working class,,1.0,before 2015,0.0,0.0,10238,19000.0,sedan,1,0,1,0.0,real_source
194478,26-39,female,majority,0-9y,none,working class,,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
223064,26-39,male,majority,10-19y,university,upper class,0.719918789869379,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,3,0.0,real_source
928068,65+,male,majority,30y+,university,upper class,0.6362682710000093,1.0,after 2015,1.0,1.0,32765,,sedan,9,0,2,0.0,real_source
280990,65+,male,majority,30y+,university,upper class,0.6361665009084327,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,6,0,3,0.0,real_source
656450,16-25,female,majority,0-9y,none,poverty,0.4784936524828958,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,0.0,real_source
977464,40-64,female,majority,20-29y,high school,upper class,0.5491402858463559,1.0,before 2015,0.0,1.0,92101,,sedan,2,0,0,0.0,real_source
323541,40-64,male,majority,20-29y,high school,middle class,0.505099201641905,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,1,1,1.0,real_source
672023,16-25,female,majority,0-9y,high school,working class,0.3705200427462645,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,real_source
658421,16-25,female,majority,0-9y,none,working class,0.530699754687861,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,real_source
562261,16-25,female,majority,0-9y,none,poverty,0.3039855834682566,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
51377,40-64,female,majority,0-9y,none,upper class,0.4466752233449097,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1.0,real_source
284372,40-64,male,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,3,0.0,real_source
100870,26-39,female,minority,0-9y,high school,middle class,0.5610299695298051,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,real_source
438080,16-25,female,majority,0-9y,none,poverty,0.357690476762901,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0,real_source
20500,16-25,male,majority,0-9y,high school,working class,0.6370300180927041,0.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,real_source
233711,40-64,female,majority,20-29y,university,upper class,0.612433309524402,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,2,0.0,real_source
100734,65+,female,majority,30y+,university,upper class,0.6327745320998979,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,2,0.0,real_source
661605,26-39,male,majority,10-19y,university,middle class,0.6834511721264427,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,2,1,0,0.0,real_source
903686,65+,female,majority,0-9y,high school,middle class,0.5677020303309737,1.0,before 2015,1.0,1.0,92101,,sedan,0,0,0,1.0,real_source
443691,16-25,male,majority,0-9y,high school,working class,,0.0,after 2015,0.0,0.0,92101,13000.0,sports car,0,0,0,1.0,real_source
76113,40-64,female,majority,20-29y,high school,upper class,,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,0,2,0,0.0,real_source
920288,16-25,male,majority,0-9y,university,middle class,0.5731158598023448,1.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,1.0,real_source
723319,16-25,male,majority,0-9y,high school,poverty,0.3842040037156091,0.0,after 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0,real_source
696548,40-64,female,majority,20-29y,university,upper class,0.5700233971623834,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,1,0.0,real_source
222322,40-64,male,minority,20-29y,none,poverty,0.3955280580569708,0.0,before 2015,0.0,1.0,32765,13000.0,sedan,1,0,1,0.0,real_source
584671,26-39,male,majority,0-9y,high school,working class,0.2833602432791338,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
582062,65+,male,majority,10-19y,high school,upper class,0.6145719365822296,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0,real_source
684476,26-39,male,minority,10-19y,none,working class,0.4723044867799925,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,0,0.0,real_source
562582,16-25,female,majority,0-9y,high school,poverty,0.4153855425063041,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,real_source
434349,26-39,male,majority,10-19y,high school,upper class,0.7184397644508588,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,2,0,1,0.0,real_source
749301,26-39,female,majority,10-19y,high school,middle class,0.5513387192212215,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,real_source
96383,65+,female,majority,30y+,university,upper class,,1.0,after 2015,0.0,1.0,32765,,sedan,3,0,1,0.0,real_source
57631,26-39,female,majority,10-19y,none,poverty,0.4342217990572816,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,2,0.0,real_source
454040,16-25,female,majority,0-9y,high school,poverty,0.4566319871550529,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,real_source
565650,26-39,female,majority,10-19y,university,upper class,0.5769773254537305,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,2,0,1,0.0,real_source
619374,40-64,female,majority,10-19y,high school,upper class,0.6671127983410179,1.0,after 2015,0.0,0.0,10238,10000.0,sedan,0,1,0,0.0,real_source
612763,40-64,male,majority,10-19y,high school,upper class,0.8196276850171244,1.0,after 2015,1.0,1.0,32765,13000.0,sedan,5,0,1,1.0,real_source
418826,26-39,male,majority,10-19y,none,working class,0.3745204644095052,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,1,1.0,real_source
218247,65+,male,majority,30y+,high school,upper class,0.7340918436647348,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,4,1,3,0.0,real_source
258553,16-25,male,minority,0-9y,none,poverty,0.3760961011420076,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
166158,26-39,male,majority,10-19y,university,upper class,0.4508257531023888,1.0,after 2015,0.0,1.0,92101,12000.0,sedan,1,0,0,0.0,real_source
677159,65+,female,majority,30y+,high school,upper class,0.6390790425446663,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,1,1,0,0.0,real_source
269039,26-39,male,majority,0-9y,university,working class,0.388131979866247,0.0,after 2015,0.0,1.0,32765,15000.0,sedan,0,0,0,1.0,real_source
85547,65+,female,majority,20-29y,high school,middle class,0.4614475649214911,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,2,0,2,0.0,real_source
188650,40-64,female,majority,20-29y,high school,middle class,0.5732018403359646,0.0,before 2015,1.0,1.0,32765,,sedan,4,0,1,0.0,real_source
668634,16-25,female,majority,0-9y,none,poverty,0.362858054962891,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,real_source
23923,16-25,female,majority,0-9y,high school,middle class,0.5509754043111912,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0,real_source
661421,16-25,female,majority,0-9y,high school,working class,0.5064146081732177,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0,real_source
793749,26-39,male,majority,10-19y,university,working class,0.4650458561539821,0.0,before 2015,1.0,0.0,32765,,sedan,4,2,1,0.0,real_source
329867,65+,female,majority,30y+,university,upper class,0.6493076730253869,1.0,before 2015,1.0,1.0,92101,8000.0,sedan,2,0,4,0.0,real_source
825349,26-39,female,majority,10-19y,high school,working class,0.3963181478273684,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,2,0,0,0.0,real_source
523141,26-39,male,majority,10-19y,high school,upper class,0.6579598171546398,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,1,0.0,real_source
545575,16-25,female,majority,0-9y,high school,poverty,0.3187312451367876,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,0.0,real_source
970684,26-39,male,minority,10-19y,high school,upper class,0.4786100661720618,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,0,2,0.0,real_source
158967,26-39,female,majority,0-9y,none,poverty,0.3773706451759009,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,real_source
808611,40-64,male,majority,0-9y,university,upper class,0.7113338774099593,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,real_source
205549,65+,male,majority,10-19y,high school,upper class,0.6202806985864459,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0,real_source
172991,16-25,female,majority,0-9y,none,poverty,0.331407984186196,1.0,before 2015,0.0,0.0,32765,8000.0,sedan,0,0,0,1.0,real_source
584626,16-25,male,majority,0-9y,high school,middle class,0.3197485541699239,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0,real_source
717549,26-39,female,majority,10-19y,university,upper class,0.6529489130496074,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,1,0,2,0.0,real_source
959391,26-39,male,minority,10-19y,none,poverty,0.3651316068151384,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,1.0,real_source
312454,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0,real_source
771922,40-64,male,majority,10-19y,university,upper class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,1.0,real_source
915758,26-39,male,majority,10-19y,high school,middle class,0.4552095432864814,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,1,0,2,0.0,real_source
726016,26-39,female,minority,0-9y,high school,middle class,0.4379250670042249,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0,real_source
950320,16-25,male,majority,0-9y,none,working class,0.3997537210680139,1.0,before 2015,0.0,0.0,10238,13000.0,sports car,0,0,0,0.0,real_source
73871,26-39,female,majority,10-19y,high school,middle class,0.4280016332556178,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,2,0,0,0.0,real_source
652421,40-64,male,majority,20-29y,high school,poverty,0.1978523331797128,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,2,0.0,real_source
673931,40-64,male,majority,20-29y,university,upper class,0.5613073851208908,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,3,0.0,real_source
305055,16-25,female,majority,0-9y,high school,middle class,0.5301156928395896,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,0.0,real_source
575571,16-25,female,majority,0-9y,high school,poverty,0.3231935002770373,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,real_source
213996,26-39,female,majority,10-19y,university,upper class,0.6528140260579788,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0,real_source
