ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,DATA_ORIGIN
2023340,65+,female,majority,30y+,university,upper class,0.7873718988763675,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2023341,40-64,female,majority,20-29y,high school,working class,0.4109175056751442,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023342,16-25,female,majority,0-9y,university,working class,0.3114582357707357,0.0,before 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023343,40-64,male,majority,20-29y,university,upper class,0.5819448753476587,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023344,26-39,female,majority,0-9y,high school,middle class,0.4003458977237905,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023345,26-39,male,majority,10-19y,university,middle class,0.4426723177096776,1.0,before 2015,1.0,0.0,92101,10000.0,sports car,0,1,0,1.0,additional_training_bootstrap_from_real_train
2023346,26-39,female,majority,10-19y,university,upper class,0.6423073532552126,1.0,after 2015,0.0,1.0,10238,13000.0,sports car,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023347,16-25,female,majority,0-9y,high school,poverty,0.3074631176518368,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023348,16-25,male,majority,0-9y,none,working class,0.2304479256816975,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023349,40-64,male,majority,20-29y,high school,middle class,0.6101559992595543,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,6,0,6,0.0,additional_training_bootstrap_from_real_train
2023350,16-25,male,majority,0-9y,university,middle class,0.4589791271064004,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023351,40-64,male,majority,20-29y,university,upper class,0.4796771646619314,0.0,after 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2023352,16-25,male,majority,0-9y,none,upper class,0.5334138645351603,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023353,26-39,female,majority,10-19y,high school,working class,0.3290069975625745,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,4,0,1,0.0,additional_training_bootstrap_from_real_train
2023354,65+,female,majority,30y+,high school,upper class,0.7194051606457107,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,1,1,1,0.0,additional_training_bootstrap_from_real_train
2023355,65+,male,majority,20-29y,university,upper class,0.7194129790713942,0.0,before 2015,1.0,1.0,92101,12000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2023356,40-64,female,majority,20-29y,high school,middle class,0.4863440762977281,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,4,0,3,0.0,additional_training_bootstrap_from_real_train
2023357,40-64,male,majority,20-29y,high school,upper class,0.6476211343939571,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,1,4,0.0,additional_training_bootstrap_from_real_train
2023358,40-64,female,majority,20-29y,university,upper class,0.4960261985675978,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,6,2,3,0.0,additional_training_bootstrap_from_real_train
2023359,26-39,male,minority,10-19y,high school,working class,0.4694174843654393,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,4,2,0,0.0,additional_training_bootstrap_from_real_train
2023360,26-39,female,majority,0-9y,university,middle class,0.3439552966265479,1.0,before 2015,1.0,0.0,32765,7000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023361,40-64,male,majority,20-29y,none,upper class,0.5775510940556193,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2023362,40-64,male,majority,20-29y,university,upper class,0.6150016644670072,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,4,1,2,0.0,additional_training_bootstrap_from_real_train
2023363,40-64,male,majority,20-29y,high school,working class,0.353037465751883,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,2,0.0,additional_training_bootstrap_from_real_train
2023364,40-64,male,majority,20-29y,university,upper class,0.5205575389298718,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,7,0.0,additional_training_bootstrap_from_real_train
2023365,65+,male,majority,30y+,university,upper class,0.6919378536797907,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,8,0.0,additional_training_bootstrap_from_real_train
2023366,65+,male,majority,0-9y,high school,upper class,0.7302332838693537,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023367,26-39,male,majority,10-19y,none,poverty,0.4128149890162617,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023368,26-39,female,majority,10-19y,high school,working class,0.3844651126449446,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,1,2,0.0,additional_training_bootstrap_from_real_train
2023369,65+,female,majority,20-29y,none,middle class,0.527208345033553,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,1,1,2,1.0,additional_training_bootstrap_from_real_train
2023370,40-64,female,majority,20-29y,high school,upper class,0.5983665773949153,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,3,0,0,0.0,additional_training_bootstrap_from_real_train
2023371,65+,male,majority,30y+,university,upper class,0.6361665009084327,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,6,0,3,0.0,additional_training_bootstrap_from_real_train
2023372,40-64,male,majority,20-29y,university,upper class,0.5992234645215262,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,3,0.0,additional_training_bootstrap_from_real_train
2023373,40-64,male,majority,20-29y,high school,middle class,0.5990163189686176,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,0,4,0.0,additional_training_bootstrap_from_real_train
2023374,26-39,female,majority,10-19y,none,working class,0.4440329823215972,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2023375,16-25,female,majority,0-9y,none,poverty,0.3134341026539473,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023376,26-39,female,majority,10-19y,high school,upper class,0.614557827125036,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,0,0.0,additional_training_bootstrap_from_real_train
2023377,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023378,65+,male,majority,30y+,university,upper class,0.6079374664098495,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,1,6,0.0,additional_training_bootstrap_from_real_train
2023379,65+,female,majority,30y+,high school,upper class,0.6519445619523178,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,4,0,1,0.0,additional_training_bootstrap_from_real_train
2023380,40-64,female,majority,20-29y,university,upper class,0.609239430274789,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,1,2,0.0,additional_training_bootstrap_from_real_train
2023381,16-25,female,majority,0-9y,university,working class,0.4010182348532662,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023382,65+,female,majority,10-19y,university,upper class,0.5838061362917646,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023383,40-64,male,majority,0-9y,high school,upper class,0.6575109245006766,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023384,40-64,male,majority,10-19y,university,upper class,,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,1,1,0.0,additional_training_bootstrap_from_real_train
2023385,65+,female,majority,30y+,university,upper class,0.6822652619147225,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,0,6,0.0,additional_training_bootstrap_from_real_train
2023386,26-39,male,majority,10-19y,high school,middle class,0.4118152950314071,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,1.0,additional_training_bootstrap_from_real_train
2023387,40-64,male,minority,0-9y,university,upper class,0.6316504723118117,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023388,16-25,male,majority,0-9y,high school,poverty,0.431177855086253,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023389,65+,male,majority,10-19y,university,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2023390,26-39,male,majority,10-19y,high school,middle class,0.4069958243881594,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023391,40-64,female,majority,0-9y,university,upper class,0.6404262676947586,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023392,40-64,male,majority,10-19y,high school,upper class,0.6431850078229727,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,4,1,0,0.0,additional_training_bootstrap_from_real_train
2023393,26-39,male,majority,10-19y,high school,poverty,0.4514433140453183,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,2,1,1,0.0,additional_training_bootstrap_from_real_train
2023394,26-39,male,majority,10-19y,high school,upper class,0.6074493976689813,1.0,after 2015,0.0,0.0,10238,20000.0,sedan,0,1,1,1.0,additional_training_bootstrap_from_real_train
2023395,26-39,male,majority,10-19y,none,poverty,0.2852883968859366,1.0,before 2015,0.0,0.0,10238,,sports car,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023396,40-64,female,majority,20-29y,university,upper class,0.7088589461787946,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,2,1,0.0,additional_training_bootstrap_from_real_train
2023397,40-64,female,majority,10-19y,university,middle class,0.4907620684055287,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0.0,additional_training_bootstrap_from_real_train
2023398,40-64,male,majority,10-19y,high school,upper class,0.7270552312687804,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2023399,16-25,female,majority,0-9y,high school,poverty,0.3940558755162644,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023400,65+,male,majority,30y+,university,upper class,0.5032225392796313,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,2,10,0.0,additional_training_bootstrap_from_real_train
2023401,26-39,female,minority,10-19y,none,poverty,0.4988020070215582,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023402,26-39,male,majority,10-19y,high school,middle class,0.4103206508687377,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,4,1,0,1.0,additional_training_bootstrap_from_real_train
2023403,40-64,female,minority,10-19y,university,upper class,0.5861167283031539,0.0,before 2015,0.0,1.0,92101,10000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2023404,40-64,female,majority,0-9y,high school,upper class,0.6870544048107581,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023405,40-64,female,majority,0-9y,university,upper class,0.5033494923110008,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023406,16-25,male,majority,0-9y,high school,poverty,0.19362266071106,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023407,26-39,female,minority,0-9y,university,middle class,0.6674176964471904,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023408,65+,female,majority,0-9y,university,upper class,0.5902500669549591,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023409,40-64,female,majority,20-29y,none,middle class,0.5113500653183151,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2023410,26-39,female,majority,0-9y,high school,poverty,0.3589323014822048,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023411,26-39,female,majority,10-19y,high school,upper class,0.6675115716369286,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023412,65+,male,majority,30y+,high school,upper class,,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,0,6,0.0,additional_training_bootstrap_from_real_train
2023413,65+,female,majority,10-19y,high school,upper class,0.6336320793002547,1.0,after 2015,1.0,1.0,21217,9000.0,sports car,2,0,0,1.0,additional_training_bootstrap_from_real_train
2023414,16-25,female,majority,0-9y,high school,middle class,0.5193651680400878,1.0,after 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023415,16-25,female,majority,0-9y,none,poverty,0.2180558125783903,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023416,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,2,0.0,additional_training_bootstrap_from_real_train
2023417,65+,female,majority,0-9y,university,upper class,0.7401870890843271,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023418,40-64,female,majority,20-29y,high school,upper class,0.6396427617590215,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2023419,40-64,male,majority,20-29y,university,upper class,0.5982141330124617,1.0,after 2015,0.0,1.0,32765,,sedan,7,2,1,0.0,additional_training_bootstrap_from_real_train
2023420,65+,female,majority,10-19y,university,upper class,0.5838061362917646,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023421,65+,male,majority,30y+,university,upper class,0.6549887012388683,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,6,0.0,additional_training_bootstrap_from_real_train
2023422,40-64,female,majority,20-29y,high school,upper class,0.5702790141224438,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,4,0.0,additional_training_bootstrap_from_real_train
2023423,40-64,female,majority,10-19y,high school,upper class,0.5668524545458234,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2023424,65+,male,majority,30y+,university,upper class,0.5643659706366282,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,9,1,1,0.0,additional_training_bootstrap_from_real_train
2023425,26-39,male,majority,10-19y,none,poverty,0.4686611361796674,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,2,1.0,additional_training_bootstrap_from_real_train
2023426,65+,female,minority,30y+,university,upper class,0.5106032557850538,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,3,0,3,0.0,additional_training_bootstrap_from_real_train
2023427,16-25,female,majority,0-9y,none,poverty,0.3003323425382041,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023428,26-39,female,majority,10-19y,university,upper class,0.6310710282783221,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,2,0.0,additional_training_bootstrap_from_real_train
2023429,65+,male,majority,30y+,high school,middle class,,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,4,1,8,0.0,additional_training_bootstrap_from_real_train
2023430,40-64,female,majority,0-9y,university,upper class,0.4553108506467289,1.0,after 2015,1.0,1.0,32765,5000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023431,40-64,male,majority,0-9y,university,upper class,0.5836705952546154,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023432,16-25,male,majority,0-9y,university,upper class,0.4875547200723523,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023433,65+,male,majority,0-9y,university,upper class,0.6063061374642535,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023434,26-39,female,majority,10-19y,university,upper class,,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2023435,26-39,female,majority,10-19y,high school,poverty,0.4144618670550359,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2023436,65+,female,majority,0-9y,university,upper class,0.7105541821801868,0.0,after 2015,1.0,1.0,10238,6000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023437,16-25,female,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023438,40-64,male,majority,20-29y,university,upper class,0.6741873673026819,1.0,before 2015,1.0,1.0,92101,7000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2023439,40-64,male,majority,20-29y,university,upper class,0.6255380658356853,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,6,0,1,0.0,additional_training_bootstrap_from_real_train
2023440,16-25,female,majority,0-9y,university,upper class,0.6531145655351576,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023441,40-64,male,majority,20-29y,university,upper class,0.7327782539533393,1.0,after 2015,0.0,0.0,10238,11000.0,sedan,3,1,4,0.0,additional_training_bootstrap_from_real_train
2023442,65+,female,majority,30y+,high school,upper class,0.6963481668112647,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,0.0,additional_training_bootstrap_from_real_train
2023443,65+,female,minority,0-9y,university,upper class,0.7455090188134991,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023444,16-25,male,majority,0-9y,high school,poverty,0.2795792338887905,1.0,before 2015,0.0,1.0,32765,7000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023445,16-25,male,majority,0-9y,high school,poverty,0.3846421210625193,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023446,40-64,male,majority,0-9y,none,middle class,0.6558041770375599,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023447,26-39,female,majority,10-19y,high school,working class,0.3824578961514226,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,5,0.0,additional_training_bootstrap_from_real_train
2023448,26-39,female,majority,10-19y,high school,upper class,0.7959581827339991,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2023449,40-64,male,minority,0-9y,university,upper class,0.5825627902526094,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023450,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
2023451,26-39,male,majority,10-19y,high school,poverty,0.4087794996268769,0.0,before 2015,0.0,0.0,21217,13000.0,sedan,1,0,1,1.0,additional_training_bootstrap_from_real_train
2023452,16-25,female,majority,0-9y,high school,poverty,0.3696161164331113,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023453,40-64,female,minority,20-29y,high school,middle class,0.5523185354505107,0.0,after 2015,0.0,1.0,32765,9000.0,sedan,5,0,2,0.0,additional_training_bootstrap_from_real_train
2023454,65+,female,majority,30y+,high school,upper class,0.5708790194853859,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,2,3,0.0,additional_training_bootstrap_from_real_train
2023455,65+,male,majority,30y+,university,upper class,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,6,1,5,0.0,additional_training_bootstrap_from_real_train
2023456,26-39,female,majority,10-19y,high school,middle class,0.5573996021834157,1.0,before 2015,0.0,1.0,32765,6000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2023457,26-39,male,majority,0-9y,none,working class,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023458,65+,female,majority,0-9y,high school,upper class,0.5630339027045643,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023459,65+,female,majority,30y+,university,upper class,0.6315201303371153,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2023460,40-64,male,majority,20-29y,university,middle class,,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,0,2,0.0,additional_training_bootstrap_from_real_train
2023461,65+,male,majority,0-9y,university,upper class,0.6537539401202856,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023462,26-39,male,majority,10-19y,university,upper class,0.6563457625165399,0.0,after 2015,1.0,1.0,32765,6000.0,sedan,8,0,0,0.0,additional_training_bootstrap_from_real_train
2023463,16-25,male,majority,0-9y,university,working class,0.1966518580351812,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023464,16-25,female,majority,0-9y,high school,poverty,0.3655868133054398,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023465,26-39,female,majority,10-19y,none,poverty,,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2023466,65+,male,majority,30y+,university,upper class,,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,11,2,4,0.0,additional_training_bootstrap_from_real_train
2023467,40-64,female,majority,20-29y,high school,upper class,0.5065479620081467,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,3,0.0,additional_training_bootstrap_from_real_train
2023468,26-39,male,majority,0-9y,none,middle class,0.417634288834272,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023469,65+,male,majority,30y+,university,upper class,0.7885664331293374,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,9,0,8,0.0,additional_training_bootstrap_from_real_train
2023470,65+,male,majority,30y+,university,upper class,0.3256331426506953,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,3,1,0,0.0,additional_training_bootstrap_from_real_train
2023471,16-25,female,majority,0-9y,high school,poverty,0.219474431539439,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023472,65+,female,majority,30y+,high school,working class,,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,6,4,0,0.0,additional_training_bootstrap_from_real_train
2023473,16-25,female,majority,0-9y,high school,working class,0.4177139816231188,1.0,before 2015,0.0,1.0,10238,18000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023474,26-39,male,majority,10-19y,high school,middle class,0.5502490277614757,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023475,16-25,male,majority,0-9y,high school,poverty,0.2624461172696224,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023476,65+,male,majority,30y+,high school,upper class,0.6789714861404762,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,6,2,6,0.0,additional_training_bootstrap_from_real_train
2023477,40-64,female,majority,20-29y,high school,upper class,0.634296736687498,1.0,before 2015,1.0,1.0,21217,12000.0,sedan,1,0,2,1.0,additional_training_bootstrap_from_real_train
2023478,26-39,female,majority,0-9y,high school,upper class,0.7519971243463806,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023479,26-39,male,majority,10-19y,high school,middle class,0.4369648248142893,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,1,0,1,1.0,additional_training_bootstrap_from_real_train
2023480,65+,female,majority,20-29y,university,upper class,0.5871469213663586,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,3,1,7,0.0,additional_training_bootstrap_from_real_train
2023481,26-39,male,minority,0-9y,high school,poverty,0.3280344035024009,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023482,26-39,female,majority,10-19y,university,working class,0.3990621047256103,1.0,before 2015,1.0,0.0,32765,11000.0,sedan,0,1,0,0.0,additional_training_bootstrap_from_real_train
2023483,40-64,male,majority,20-29y,high school,middle class,0.5038033404653214,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2023484,26-39,female,majority,10-19y,none,poverty,0.3550991539047511,0.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023485,65+,female,majority,20-29y,high school,middle class,,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,2,0.0,additional_training_bootstrap_from_real_train
2023486,16-25,male,majority,0-9y,university,poverty,0.2464803900521977,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023487,65+,female,majority,30y+,university,upper class,0.6553212691451817,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,5,0,2,0.0,additional_training_bootstrap_from_real_train
2023488,26-39,female,majority,10-19y,high school,upper class,0.5957286884093503,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023489,16-25,male,majority,0-9y,university,upper class,0.5145625380618862,1.0,after 2015,1.0,0.0,32765,9000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023490,26-39,male,majority,10-19y,university,working class,0.4466788464013393,0.0,before 2015,1.0,1.0,32765,5000.0,sedan,6,0,1,0.0,additional_training_bootstrap_from_real_train
2023491,16-25,female,majority,0-9y,none,poverty,0.4455332144904101,1.0,before 2015,0.0,0.0,32765,9000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2023492,16-25,male,majority,0-9y,university,middle class,0.6690974134124453,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023493,26-39,male,minority,0-9y,high school,poverty,0.2806543806481637,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2023494,26-39,female,majority,10-19y,university,middle class,0.6273120197677802,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2023495,26-39,male,majority,10-19y,university,working class,0.3691163885175137,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,0,1.0,additional_training_bootstrap_from_real_train
2023496,40-64,female,majority,20-29y,high school,working class,0.5026192525671145,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,2,0,2,0.0,additional_training_bootstrap_from_real_train
